UserID,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days
720,72,10,9,7,15,2024-01-02 23:33:00.180666,2024-07-24 00:23:37.595583,273.3504965764424,4100.2574486466365,1.5,0.7778,7.2,203,1
721,73,10,10,7,15,2024-01-01 10:40:26.133955,2024-07-17 09:53:32.368776,275.82785536768137,4137.417830515221,1.5,0.7,7.3,197,8
722,77,10,15,15,10,2024-01-05 15:56:51.696376,2024-07-21 08:11:24.636946,251.32344098992348,2513.234409899235,1.0,1.0,7.7,197,4
723,70,10,14,4,10,2024-01-01 14:24:07.410829,2024-07-21 04:01:16.475896,365.1926845716899,3651.9268457168987,1.0,0.2857,7.0,201,4
724,78,10,12,9,16,2024-01-01 10:15:33.603805,2024-07-21 18:27:51.541840,247.200908398019,3955.214534368304,1.6,0.75,7.8,202,3
725,72,10,13,9,12,2024-01-02 20:35:56.832840,2024-07-23 04:36:39.624460,228.11811990403922,2737.4174388484707,1.2,0.6923,7.2,202,2
726,76,10,10,16,7,2024-01-03 14:41:53.136256,2024-07-24 07:07:56.250305,182.5243760877913,1277.670632614539,0.7,1.6,7.6,202,1
727,59,10,13,10,14,2024-01-02 10:17:24.525358,2024-07-21 00:29:19.789997,269.649507499835,3775.0931049976903,1.4,0.7692,5.9,200,4
728,72,10,10,13,6,2024-01-03 19:07:53.371029,2024-07-23 12:25:23.927012,250.55538625282944,1503.3323175169767,0.6,1.3,7.2,201,1
729,69,10,10,15,7,2024-01-01 10:44:10.560707,2024-07-20 12:03:47.934088,352.84505120923586,2469.915358464651,0.7,1.5,6.9,201,4
730,84,10,15,12,11,2024-01-04 15:09:36.169951,2024-07-23 20:35:28.853959,235.11865726117347,2586.305229872908,1.1,0.8,8.4,201,1
731,80,10,13,11,14,2024-01-03 08:01:18.890664,2024-07-21 15:29:28.843571,241.5801628785322,3382.1222802994507,1.4,0.8462,8.0,200,3
732,81,10,14,12,10,2024-01-01 16:27:45.986294,2024-07-19 12:26:03.236586,244.38345263067276,2443.8345263067276,1.0,0.8571,8.1,199,5
733,69,10,6,10,10,2024-01-02 22:11:15.666576,2024-07-24 09:57:58.972143,271.71801043449636,2717.1801043449636,1.0,1.6667,6.9,203,1
734,68,10,14,3,11,2024-01-06 12:55:08.496156,2024-07-21 19:34:48.264833,277.6422726162668,3054.0649987789343,1.1,0.2143,6.8,197,3
735,66,10,10,6,8,2024-01-03 01:13:35.558187,2024-07-22 09:56:07.109084,197.00202096311523,1576.0161677049218,0.8,0.6,6.6,201,3
736,84,10,10,14,20,2024-01-01 22:41:10.651361,2024-07-21 12:10:15.079760,225.3579603034074,4507.159206068148,2.0,1.4,8.4,201,3
737,79,10,14,11,8,2024-01-06 11:19:48.202410,2024-07-23 10:25:07.121173,275.4163684401084,2203.330947520867,0.8,0.7857,7.9,198,1
738,75,10,14,8,9,2024-01-03 03:37:16.180474,2024-07-23 18:43:19.980180,283.25810760473394,2549.3229684426055,0.9,0.5714,7.5,202,1
739,79,10,7,14,13,2024-01-04 23:44:56.319819,2024-07-24 02:54:56.373785,314.19052378542955,4084.476809210584,1.3,2.0,7.9,201,1
740,82,10,12,12,5,2024-01-01 13:41:52.605670,2024-07-23 04:07:27.285187,313.4153677484063,1567.0768387420314,0.5,1.0,8.2,203,2
741,79,10,13,11,6,2024-01-05 16:33:04.746359,2024-07-21 02:10:14.696838,246.11812130690262,1476.7087278414158,0.6,0.8462,7.9,197,4
742,74,10,8,11,13,2024-01-03 12:40:28.402807,2024-07-21 19:31:50.067328,246.06805373215064,3198.8846985179584,1.3,1.375,7.4,200,3
743,75,10,9,11,12,2024-01-05 09:00:15.311984,2024-07-21 17:50:22.793765,356.30287121081454,4275.634454529774,1.2,1.2222,7.5,198,3
744,82,10,7,17,12,2024-01-01 04:04:04.143373,2024-07-23 18:55:22.084917,243.1453601441785,2917.744321730142,1.2,2.4286,8.2,204,1
745,79,10,8,13,15,2024-01-02 21:56:11.057846,2024-07-15 08:38:09.937819,257.2008477728544,3858.0127165928157,1.5,1.625,7.9,194,10
746,80,10,11,8,15,2024-01-04 20:50:37.082155,2024-07-23 18:58:50.013331,301.180506062035,4517.707590930525,1.5,0.7273,8.0,200,1
747,66,10,6,11,11,2024-01-02 01:59:14.978075,2024-07-16 08:11:01.705174,298.2090620481897,3280.299682530087,1.1,1.8333,6.6,196,9
748,72,10,9,10,4,2024-01-01 15:27:49.254961,2024-07-19 21:23:47.190069,241.64574375599227,966.5829750239691,0.4,1.1111,7.2,200,5
749,81,10,17,11,8,2024-01-03 09:03:24.134062,2024-07-15 03:40:24.250488,250.9336161947821,2007.4689295582568,0.8,0.6471,8.1,193,10
750,74,10,13,10,13,2024-01-09 23:20:09.897120,2024-07-20 13:38:21.941486,219.9156196631734,2858.903055621254,1.3,0.7692,7.4,192,4
751,78,10,13,16,10,2024-01-03 00:50:48.293313,2024-07-19 12:17:38.737777,287.2483955114574,2872.4839551145737,1.0,1.2308,7.8,198,5
752,69,10,9,11,6,2024-01-04 20:03:47.836197,2024-07-22 07:32:23.759149,216.45205882911523,1298.7123529746914,0.6,1.2222,6.9,199,3
753,77,10,6,15,17,2024-01-04 17:24:44.645809,2024-07-23 23:34:54.052087,223.3993120429676,3797.7883047304495,1.7,2.5,7.7,201,1
754,72,10,12,9,10,2024-01-01 02:36:18.470952,2024-07-23 18:24:01.341581,232.89344686878098,2328.93446868781,1.0,0.75,7.2,204,1
755,75,10,12,12,10,2024-01-05 13:30:33.071419,2024-07-23 09:14:54.587083,280.5332220911838,2805.3322209118382,1.0,1.0,7.5,199,2
756,77,10,16,7,7,2024-01-08 06:11:08.331936,2024-07-23 15:25:47.789299,278.58975253323194,1950.1282677326237,0.7,0.4375,7.7,197,1
757,73,10,11,11,9,2024-01-03 00:01:14.926822,2024-07-22 11:51:34.378759,299.1924061661943,2692.731655495749,0.9,1.0,7.3,201,2
758,64,10,7,11,7,2024-01-04 03:19:47.311912,2024-07-22 23:50:25.964414,272.91734264797157,1910.421398535801,0.7,1.5714,6.4,200,2
759,82,10,8,9,15,2024-01-04 01:10:23.933567,2024-07-22 11:49:11.182395,300.1522423389487,4502.283635084231,1.5,1.125,8.2,200,2
760,75,10,12,6,9,2024-01-03 13:36:15.108321,2024-07-23 19:38:18.004435,331.93332083411286,2987.3998875070156,0.9,0.5,7.5,202,1
761,77,10,12,2,21,2024-01-01 06:58:41.703838,2024-07-21 14:52:38.178587,249.1687480957368,5232.543710010473,2.1,0.1667,7.7,202,3
762,70,10,9,9,12,2024-01-01 21:15:26.237242,2024-07-18 14:25:48.731194,236.52399743818935,2838.2879692582724,1.2,1.0,7.0,198,6
763,75,10,14,12,7,2024-01-02 03:23:08.610022,2024-07-23 09:02:15.283608,188.78816969738594,1321.5171878817016,0.7,0.8571,7.5,203,2
764,69,10,10,10,7,2024-01-03 06:36:21.479099,2024-07-23 03:22:49.184564,208.2119046074159,1457.4833322519114,0.7,1.0,6.9,201,2
765,87,10,13,10,11,2024-01-05 06:38:59.374058,2024-07-21 19:23:15.684045,211.57671188744715,2327.3438307619185,1.1,0.7692,8.7,198,3
766,75,10,13,11,8,2024-01-02 06:13:41.845407,2024-07-22 22:45:04.772197,224.33865647212554,1794.7092517770043,0.8,0.8462,7.5,202,2
767,68,10,12,10,15,2024-01-01 03:24:57.323959,2024-07-23 20:06:51.606081,237.82772439644938,3567.4158659467407,1.5,0.8333,6.8,204,1
768,81,10,17,11,10,2024-01-03 01:55:02.056314,2024-07-22 13:50:04.158858,167.4007606218259,1674.0076062182588,1.0,0.6471,8.1,201,2
769,77,10,10,15,9,2024-01-01 20:35:22.205464,2024-07-24 07:47:40.619039,303.79475277343045,2734.152774960874,0.9,1.5,7.7,204,1
770,87,10,7,14,10,2024-01-03 09:32:49.615665,2024-07-23 06:26:41.643068,240.20769386609498,2402.07693866095,1.0,2.0,8.7,201,2
771,64,10,7,2,12,2024-01-02 11:05:04.675944,2024-07-23 23:14:41.489180,242.28816111919812,2907.4579334303776,1.2,0.2857,6.4,203,1
772,77,10,7,8,18,2024-01-05 16:11:06.052722,2024-07-18 21:35:32.908652,270.94803447282175,4877.064620510791,1.8,1.1429,7.7,195,6
773,71,10,15,13,8,2024-01-02 18:42:55.372263,2024-07-23 04:30:49.051354,305.2484272204149,2441.987417763319,0.8,0.8667,7.1,202,2
774,73,10,8,7,13,2024-01-03 13:49:02.356610,2024-07-23 19:11:24.220493,273.7926756628926,3559.3047836176033,1.3,0.875,7.3,202,1
775,63,10,14,11,6,2024-01-02 04:12:21.341862,2024-07-22 10:09:27.168155,308.31308930452616,1849.878535827157,0.6,0.7857,6.3,202,3
776,81,10,16,5,8,2024-01-02 00:58:55.871773,2024-07-19 19:27:04.006684,206.76107680648715,1654.0886144518972,0.8,0.3125,8.1,199,5
777,78,10,9,15,9,2024-01-05 12:17:46.424904,2024-07-24 08:31:27.964287,196.87390232849788,1771.865120956481,0.9,1.6667,7.8,200,1
778,65,10,5,8,6,2024-01-01 09:35:08.923993,2024-07-21 16:01:32.799208,292.23449733897786,1753.4069840338673,0.6,1.6,6.5,202,3
779,77,10,7,10,6,2024-01-02 12:19:41.219195,2024-07-24 06:22:31.286022,279.9620467128429,1679.7722802770572,0.6,1.4286,7.7,203,1
780,92,10,12,14,13,2024-01-01 05:49:47.536205,2024-07-22 03:32:59.145267,326.7207310154091,4247.369503200319,1.3,1.1667,9.2,202,3
781,70,10,7,5,12,2024-01-06 16:37:56.759974,2024-07-23 14:22:50.899992,238.44468260884878,2861.3361913061854,1.2,0.7143,7.0,198,1
782,73,10,8,6,9,2024-01-05 10:16:57.776029,2024-07-24 09:41:11.623478,218.00170558867933,1962.0153502981138,0.9,0.75,7.3,200,1
783,71,10,12,6,13,2024-01-03 05:56:07.979093,2024-07-24 07:44:08.744886,211.70860082752046,2752.2118107577658,1.3,0.5,7.1,203,1
784,67,10,10,11,11,2024-01-05 04:06:30.666550,2024-07-22 19:37:59.169312,233.53574727052361,2568.8932199757596,1.1,1.1,6.7,199,2
785,74,10,11,11,5,2024-01-04 21:18:02.922595,2024-07-23 15:50:28.487813,284.1785933632947,1420.8929668164735,0.5,1.0,7.4,200,1
786,69,10,11,11,8,2024-01-02 14:43:12.784528,2024-07-22 13:35:15.863904,198.84678314861017,1590.7742651888814,0.8,1.0,6.9,201,2
787,75,10,6,10,9,2024-01-01 16:22:39.090480,2024-07-24 09:57:13.939504,241.84694799566165,2176.622531960955,0.9,1.6667,7.5,204,1
788,77,10,8,15,13,2024-01-01 04:50:37.737631,2024-07-23 16:14:37.074671,226.3459662812206,2942.4975616558677,1.3,1.875,7.7,204,1
789,81,10,16,9,11,2024-01-01 09:59:23.255529,2024-07-23 22:49:34.903553,272.5145274369581,2997.659801806539,1.1,0.5625,8.1,204,1
790,80,10,16,10,7,2024-01-07 00:11:35.732518,2024-07-20 14:34:02.663914,275.1890012916984,1926.3230090418888,0.7,0.625,8.0,195,4
791,77,10,13,9,9,2024-01-25 12:57:16.403869,2024-07-22 04:24:46.424685,258.71465262209784,2328.4318735988804,0.9,0.6923,7.7,178,3
792,70,10,11,12,10,2024-01-15 09:24:25.550689,2024-07-24 01:46:38.695156,282.2334055765758,2822.334055765758,1.0,1.0909,7.0,190,1
793,86,10,16,15,6,2024-01-06 07:29:27.036005,2024-07-23 14:41:57.626616,304.7287389562387,1828.3724337374324,0.6,0.9375,8.6,199,1
794,70,10,13,6,10,2024-01-03 01:50:07.833072,2024-07-23 02:26:02.661165,258.0976307433897,2580.9763074338966,1.0,0.4615,7.0,202,2
795,65,10,9,6,12,2024-01-01 09:24:14.447193,2024-07-22 18:39:02.543441,243.16502709056488,2917.9803250867785,1.2,0.6667,6.5,203,2
796,70,10,11,13,10,2024-01-01 08:44:22.294747,2024-07-23 14:24:55.180799,311.6211218457347,3116.211218457347,1.0,1.1818,7.0,204,1
797,64,10,8,9,7,2024-01-03 02:16:38.514185,2024-07-24 06:52:16.842889,224.45355563804014,1571.174889466281,0.7,1.125,6.4,203,1
798,81,10,12,15,10,2024-01-05 22:17:24.402621,2024-07-22 13:38:17.761151,218.48674420313282,2184.867442031328,1.0,1.25,8.1,198,2
799,80,10,10,17,10,2024-01-02 22:57:07.798558,2024-07-21 10:54:09.933560,189.49875946096458,1894.9875946096458,1.0,1.7,8.0,200,3
800,76,10,9,13,14,2024-01-02 16:54:42.852464,2024-07-21 20:19:12.935109,285.95791471631,4003.4108060283397,1.4,1.4444,7.6,201,3
801,80,10,5,17,13,2024-01-01 06:33:30.364239,2024-07-23 23:34:13.806434,224.21979312299015,2914.857310598872,1.3,3.4,8.0,204,1
802,79,10,11,13,14,2024-01-02 00:58:05.225737,2024-07-22 11:39:51.081959,308.57284167253965,4320.019783415555,1.4,1.1818,7.9,202,2
803,69,10,11,8,14,2024-01-04 17:48:06.225325,2024-07-18 18:35:14.544905,292.88975896681393,4100.456625535395,1.4,0.7273,6.9,196,6
804,68,10,10,6,7,2024-01-10 13:50:16.553357,2024-07-18 05:29:04.892560,221.99176334202411,1553.9423433941688,0.7,0.6,6.8,189,7
805,78,10,11,12,5,2024-01-03 09:32:03.260644,2024-07-21 15:23:41.733828,261.7139360602266,1308.569680301133,0.5,1.0909,7.8,200,3
806,73,10,8,8,14,2024-01-01 17:07:22.895922,2024-07-23 17:58:04.663536,295.7585622647674,4140.619871706744,1.4,1.0,7.3,204,1
807,72,10,13,13,9,2024-01-03 06:11:20.567080,2024-07-24 00:20:50.703301,240.71193849519057,2166.407446456715,0.9,1.0,7.2,202,1
808,82,10,12,6,14,2024-01-03 05:37:52.406771,2024-07-19 16:28:59.307796,259.44371414883204,3632.2119980836487,1.4,0.5,8.2,198,5
809,76,10,9,9,14,2024-01-05 13:41:55.889797,2024-07-24 05:07:19.545098,241.34476385204525,3378.8266939286336,1.4,1.0,7.6,200,1
810,70,10,11,13,13,2024-01-02 19:11:39.896543,2024-07-24 05:18:41.742659,196.8366784747624,2558.8768201719113,1.3,1.1818,7.0,203,1
811,76,10,15,13,13,2024-01-05 21:44:48.634689,2024-07-17 23:09:26.301751,205.94145926423263,2677.2389704350244,1.3,0.8667,7.6,194,7
812,79,10,9,8,6,2024-01-02 04:05:07.261645,2024-07-23 06:46:26.864431,254.0193264863134,1524.1159589178803,0.6,0.8889,7.9,203,2
813,77,10,10,12,14,2024-01-04 23:03:17.760300,2024-07-20 00:03:56.739178,257.90539331086296,3610.675506352082,1.4,1.2,7.7,197,5
814,78,10,13,15,11,2024-01-01 08:27:50.172326,2024-07-19 01:24:03.335778,193.62617171421277,2129.8878888563404,1.1,1.1538,7.8,199,6
815,75,10,9,10,13,2024-01-07 10:06:23.417198,2024-07-21 13:41:24.503395,222.95091104061916,2898.361843528049,1.3,1.1111,7.5,196,3
816,80,10,3,9,14,2024-01-01 09:58:30.421079,2024-07-24 03:52:47.181530,306.1869933947955,4286.617907527137,1.4,3.0,8.0,204,1
817,62,10,11,8,9,2024-01-05 13:36:39.194745,2024-07-23 07:52:07.454194,259.6891733499141,2337.202560149227,0.9,0.7273,6.2,199,2
818,87,10,9,15,11,2024-01-03 19:41:06.747422,2024-07-23 19:08:41.456253,197.38142701147615,2171.1956971262375,1.1,1.6667,8.7,201,1
819,68,10,10,8,6,2024-01-02 06:58:25.111407,2024-07-22 19:18:34.773903,221.37805834963083,1328.268350097785,0.6,0.8,6.8,202,2
820,72,10,11,12,11,2024-01-05 15:25:05.602998,2024-07-20 02:45:33.118950,236.10434732470415,2597.147820571746,1.1,1.0909,7.2,196,5
821,80,10,5,16,13,2024-01-02 14:27:08.632326,2024-07-19 16:41:02.896265,259.9675199572926,3379.5777594448036,1.3,3.2,8.0,199,5
822,71,10,3,10,14,2024-01-02 01:11:10.797776,2024-07-20 08:03:24.833568,255.73492387614755,3580.2889342660656,1.4,3.3333,7.1,200,5
823,81,10,10,13,11,2024-01-01 19:38:05.190737,2024-07-23 17:32:23.942649,263.2103639300254,2895.314003230279,1.1,1.3,8.1,203,1
824,69,10,8,15,5,2024-01-02 14:18:35.527232,2024-07-21 21:11:09.600897,339.08289582810744,1695.4144791405372,0.5,1.875,6.9,201,3
825,67,10,10,12,6,2024-01-01 12:11:29.773700,2024-07-22 02:14:46.673035,354.7321951907593,2128.3931711445557,0.6,1.2,6.7,202,3
826,73,10,15,9,8,2024-01-01 22:07:34.879721,2024-07-19 14:45:11.752995,316.48664153117676,2531.893132249414,0.8,0.6,7.3,199,5
827,70,10,6,11,9,2024-01-03 09:35:48.348585,2024-07-23 10:04:58.900075,225.48118176759783,2029.3306359083804,0.9,1.8333,7.0,202,2
828,69,10,12,7,7,2024-01-01 09:46:23.912957,2024-07-21 17:11:13.134641,318.17412413383784,2227.218868936865,0.7,0.5833,6.9,202,3
829,74,10,12,12,9,2024-01-03 22:06:37.180990,2024-07-13 13:59:49.925670,204.4053915181924,1839.6485236637316,0.9,1.0,7.4,191,11
830,71,10,7,9,17,2024-01-01 07:39:32.051033,2024-07-22 06:24:20.040068,257.9998788067277,4385.997939714371,1.7,1.2857,7.1,202,3
831,73,10,11,13,6,2024-01-01 23:13:46.469552,2024-07-20 17:36:29.257021,168.15673670039448,1008.9404202023668,0.6,1.1818,7.3,200,4
832,76,10,14,13,6,2024-01-05 02:07:10.982835,2024-07-23 03:44:12.385291,208.0276447739316,1248.1658686435896,0.6,0.9286,7.6,200,2
833,72,10,10,9,10,2024-01-05 02:58:13.748946,2024-07-23 07:13:47.979311,244.25670751352723,2442.5670751352723,1.0,0.9,7.2,200,2
834,88,10,9,19,10,2024-01-02 15:10:12.719030,2024-07-23 13:55:13.243292,317.3637178151856,3173.6371781518565,1.0,2.1111,8.8,202,1
835,70,10,14,10,13,2024-01-09 19:47:32.506155,2024-07-18 23:22:52.577501,283.5448194593453,3686.082652971489,1.3,0.7143,7.0,191,6
836,77,10,6,11,12,2024-01-03 04:47:04.803324,2024-07-23 09:31:14.105059,229.6227238918281,2755.472686701937,1.2,1.8333,7.7,202,2
837,82,10,14,11,10,2024-01-03 05:35:18.381024,2024-07-23 19:29:09.244808,219.80407679697691,2198.040767969769,1.0,0.7857,8.2,202,1
838,65,10,7,11,11,2024-01-03 21:05:55.853970,2024-07-22 06:19:10.367532,211.33249147123877,2324.6574061836263,1.1,1.5714,6.5,200,3
839,72,10,8,17,6,2024-01-05 19:09:09.858574,2024-07-20 22:38:45.601795,299.16673776109104,1795.0004265665464,0.6,2.125,7.2,197,4
840,74,10,10,9,9,2024-01-02 09:12:15.644100,2024-07-21 06:19:37.737591,170.31716085581897,1532.8544477023706,0.9,0.9,7.4,200,4
841,79,10,8,13,12,2024-01-01 21:29:28.833452,2024-07-22 05:46:24.020240,237.47785359793838,2849.7342431752604,1.2,1.625,7.9,202,3
842,74,10,11,6,8,2024-01-02 12:34:27.807086,2024-07-22 14:46:28.170855,273.15936758608666,2185.2749406886933,0.8,0.5455,7.4,202,2
843,78,10,10,11,12,2024-01-01 01:24:30.851208,2024-07-18 08:25:08.604505,212.43838308892745,2549.2605970671293,1.2,1.1,7.8,199,7
844,73,10,6,12,5,2024-01-01 06:41:51.573384,2024-07-23 02:32:14.213125,306.8712515519349,1534.3562577596745,0.5,2.0,7.3,203,2
845,68,10,6,12,8,2024-01-01 13:14:49.919776,2024-07-13 23:02:27.625431,157.60792886503665,1260.8634309202932,0.8,2.0,6.8,194,11
846,77,10,12,10,13,2024-01-01 07:01:57.047657,2024-07-22 02:15:12.598373,270.35921368926853,3514.669777960491,1.3,0.8333,7.7,202,3
847,76,10,12,6,15,2024-01-01 19:56:04.572533,2024-07-23 23:31:11.697777,236.7943007592165,3551.9145113882473,1.5,0.5,7.6,204,1
848,73,10,11,9,15,2024-01-06 19:14:11.063685,2024-07-20 17:59:56.260037,247.42338554114002,3711.3507831171005,1.5,0.8182,7.3,195,4
849,76,10,14,13,7,2024-01-04 23:40:50.197914,2024-07-23 21:06:43.673543,296.26433420469783,2073.850339432885,0.7,0.9286,7.6,200,1
850,74,10,8,17,13,2024-01-05 09:35:25.820186,2024-07-19 05:58:37.999130,220.0278214719962,2860.3616791359505,1.3,2.125,7.4,195,6
851,74,10,7,13,8,2024-01-05 10:27:44.536311,2024-07-22 17:20:28.377861,281.93923203498065,2255.513856279845,0.8,1.8571,7.4,199,2
852,78,10,19,13,8,2024-01-02 16:20:44.209191,2024-07-19 17:19:14.039417,334.80235398285083,2678.4188318628067,0.8,0.6842,7.8,199,5
853,76,10,3,15,10,2024-01-05 07:02:49.320872,2024-07-24 00:52:23.882103,273.5996634456144,2735.996634456144,1.0,5.0,7.6,200,1
854,75,10,12,9,11,2024-01-04 06:41:00.781313,2024-07-21 10:27:35.824007,242.72795496452719,2670.007504609799,1.1,0.75,7.5,199,3
855,80,10,14,11,17,2024-01-09 08:29:45.784229,2024-07-21 15:08:51.651139,224.49392377219635,3816.396704127338,1.7,0.7857,8.0,194,3
856,73,10,8,15,8,2024-01-02 03:24:22.924059,2024-07-23 12:10:25.103474,268.77382754595226,2150.190620367618,0.8,1.875,7.3,203,1
857,78,10,11,19,7,2024-01-03 09:54:48.303736,2024-07-23 16:19:52.719581,232.4293663493104,1627.005564445173,0.7,1.7273,7.8,202,1
858,79,10,11,10,12,2024-01-03 09:11:49.511519,2024-07-09 23:30:50.763999,303.0555090581074,3636.666108697289,1.2,0.9091,7.9,188,15
859,67,10,8,10,13,2024-01-01 04:34:23.027543,2024-07-22 20:31:56.780919,284.166239209515,3694.1611097236955,1.3,1.25,6.7,203,2
860,66,10,11,8,9,2024-01-01 06:14:43.083883,2024-07-19 15:11:12.387831,271.3504749903287,2442.154274912958,0.9,0.7273,6.6,200,5
861,82,10,10,10,10,2024-01-05 11:28:22.952869,2024-07-23 18:58:55.331633,322.9901869557947,3229.901869557947,1.0,1.0,8.2,200,1
862,73,10,14,11,10,2024-01-02 16:22:28.209940,2024-07-23 08:28:37.257960,266.45276408624034,2664.527640862403,1.0,0.7857,7.3,202,2
863,68,10,11,11,6,2024-01-03 02:17:38.993417,2024-07-20 16:20:22.379939,294.09703360079783,1764.582201604787,0.6,1.0,6.8,199,4
864,77,10,12,15,7,2024-01-01 11:45:17.349888,2024-07-23 01:31:48.268594,289.2241759077092,2024.5692313539644,0.7,1.25,7.7,203,2
865,73,10,8,11,15,2024-01-01 13:09:23.959690,2024-07-22 09:04:12.609111,271.2313542636895,4068.4703139553426,1.5,1.375,7.3,202,3
866,79,10,13,13,9,2024-01-02 16:52:41.749545,2024-07-24 01:02:17.891593,206.91017152892513,1862.191543760326,0.9,1.0,7.9,203,1
867,77,10,8,8,11,2024-01-03 17:18:44.355219,2024-07-15 05:46:37.080981,302.3086223845988,3325.3948462305866,1.1,1.0,7.7,193,10
868,75,10,11,15,10,2024-01-09 22:07:46.067577,2024-07-16 21:34:55.520633,243.6720415159968,2436.720415159968,1.0,1.3636,7.5,188,8
869,71,10,7,12,10,2024-01-01 17:22:29.148819,2024-07-22 21:23:10.443885,306.7273521120741,3067.273521120741,1.0,1.7143,7.1,203,2
870,74,10,11,17,7,2024-01-01 18:36:20.541311,2024-07-23 12:52:31.292160,227.24369874689265,1590.7058912282484,0.7,1.5455,7.4,203,1
871,73,10,9,9,8,2024-01-08 21:11:47.583505,2024-07-24 01:31:39.970649,201.6169051650512,1612.9352413204097,0.8,1.0,7.3,197,1
872,83,10,14,11,12,2024-01-01 13:32:39.263851,2024-07-21 02:18:58.013321,305.62928118536644,3667.5513742243975,1.2,0.7857,8.3,201,4
873,76,10,16,6,10,2024-01-02 01:37:54.513056,2024-07-19 21:02:53.242897,293.9780671255842,2939.7806712558418,1.0,0.375,7.6,199,5
874,71,10,11,11,8,2024-01-01 23:16:01.023219,2024-07-23 14:58:00.447423,242.56506708757377,1940.5205367005901,0.8,1.0,7.1,203,1
875,71,10,10,7,10,2024-01-01 00:52:20.596231,2024-07-24 06:17:55.625528,333.8204638890479,3338.204638890479,1.0,0.7,7.1,205,1
876,68,10,8,8,13,2024-01-08 10:36:41.249413,2024-07-24 08:13:31.393308,252.80939241632808,3286.522101412265,1.3,1.0,6.8,197,1
877,67,10,18,12,10,2024-01-03 06:42:41.466203,2024-07-24 07:29:07.450265,211.65456126839135,2116.5456126839135,1.0,0.6667,6.7,203,1
878,78,10,7,9,15,2024-01-02 23:35:58.765168,2024-07-23 10:46:28.662243,275.8754083169299,4138.131124753949,1.5,1.2857,7.8,202,1
879,71,10,8,10,7,2024-01-02 20:53:42.540687,2024-07-22 21:51:19.669203,176.36888036467494,1234.5821625527246,0.7,1.25,7.1,202,2
880,76,10,12,10,7,2024-01-07 09:53:02.675516,2024-07-22 22:04:36.335829,233.2692352787586,1632.8846469513103,0.7,0.8333,7.6,197,2
881,72,10,12,11,11,2024-01-02 10:16:59.919050,2024-07-22 21:42:20.880325,279.3579614421658,3072.937575863824,1.1,0.9167,7.2,202,2
882,86,10,15,11,13,2024-01-04 07:44:46.914516,2024-07-20 14:04:50.778670,256.9370112063587,3340.181145682663,1.3,0.7333,8.6,198,4
883,82,10,13,7,9,2024-01-01 21:21:18.318837,2024-07-21 01:26:08.483572,351.31095650298175,3161.798608526836,0.9,0.5385,8.2,201,4
884,68,10,10,8,10,2024-01-01 23:48:26.438469,2024-07-23 12:36:33.175744,240.72236192251847,2407.223619225185,1.0,0.8,6.8,203,1
885,72,10,12,12,20,2024-01-06 13:57:25.174804,2024-07-22 18:11:49.848511,219.13467645356565,4382.693529071313,2.0,1.0,7.2,198,2
886,81,10,14,8,14,2024-01-01 01:35:24.084517,2024-07-19 21:07:24.207978,224.69362681356841,3145.7107753899577,1.4,0.5714,8.1,200,5
887,72,10,13,17,8,2024-01-01 18:38:16.244143,2024-07-22 02:25:44.932303,155.02333693021941,1240.1866954417553,0.8,1.3077,7.2,202,3
888,81,10,7,18,10,2024-01-01 02:52:59.874652,2024-07-21 06:46:10.496032,296.9396384058816,2969.3963840588162,1.0,2.5714,8.1,202,4
889,81,10,13,18,11,2024-01-02 18:27:28.043434,2024-07-24 08:21:46.228012,182.4897446659296,2007.3871913252256,1.1,1.3846,8.1,203,1
890,75,10,15,8,13,2024-01-03 05:09:58.752818,2024-07-21 14:52:24.741996,172.0186086934003,2236.241913014204,1.3,0.5333,7.5,200,3
891,80,10,8,17,12,2024-01-02 18:32:49.631719,2024-07-24 08:26:18.040987,261.55403445995483,3138.648413519458,1.2,2.125,8.0,203,1
892,70,10,12,5,9,2024-01-05 16:54:38.118657,2024-07-20 08:18:21.075528,166.27209388093576,1496.4488449284217,0.9,0.4167,7.0,196,5
893,65,10,7,9,8,2024-01-02 05:57:14.200239,2024-07-23 13:47:26.017340,270.98882326511466,2167.9105861209173,0.8,1.2857,6.5,203,1
894,81,10,17,9,12,2024-01-01 18:21:20.117237,2024-07-23 16:44:59.094705,213.017879833327,2556.2145579999237,1.2,0.5294,8.1,203,1
895,81,10,14,7,14,2024-01-06 06:07:10.054572,2024-07-23 17:23:51.356422,296.8700329011517,4156.180460616124,1.4,0.5,8.1,199,1
896,63,10,7,12,9,2024-01-11 23:39:23.707277,2024-07-23 04:46:27.798874,263.8703806925142,2374.8334262326275,0.9,1.7143,6.3,193,2
897,63,10,8,12,13,2024-01-08 01:04:21.383585,2024-07-12 03:37:08.467613,209.84330803663372,2727.9630044762384,1.3,1.5,6.3,186,13
898,76,10,10,8,8,2024-01-07 05:32:56.383986,2024-07-19 06:35:29.945557,238.06273056676028,1904.5018445340822,0.8,0.8,7.6,194,6
899,78,10,10,13,12,2024-01-03 07:47:47.726043,2024-07-21 03:10:18.154341,311.20505557264426,3734.460666871731,1.2,1.3,7.8,199,4
