customer_unique_id,UserID,first_purchase,last_purchase,frequency,total_spent,avg_order_value,recency_days_x,total_events,unique_sessions,page_views,add_to_cart,purchases,first_event,last_event,avg_amount,total_amount,conversion_rate,cart_rate,session_activity,engagement_days,recency_days_y,engagement_value_ratio,activity_frequency_ratio
f6337ff8052f9103de1a04029cb51b0a,838,2018-04-03 22:50:02,2018-04-03 22:50:02,1,21.04,21.04,148,65,10,7,11,11,2024-01-03 21:05:55.853970,2024-07-22 06:19:10.367532,211.3324914712388,2324.6574061836263,1.1,1.5714,6.5,200,3,0.324,0.1
faf9061dba438077d2066e8e006ca3bb,290,2017-08-09 20:44:02,2017-08-09 20:44:02,1,27.42,27.42,385,63,10,8,9,8,2024-01-05 13:10:45.263464,2024-07-20 05:38:37.933175,296.858688034876,2374.869504279008,0.8,1.125,6.3,196,5,0.435,0.1
f7e1cc2b8324beb4a8fee3d167939d9e,481,2017-05-15 20:22:26,2017-05-15 20:22:26,1,23.85,23.85,471,67,10,15,6,7,2024-01-04 23:38:11.109283,2024-07-24 02:03:24.208580,322.38797708562635,2256.7158395993843,0.7,0.4,6.7,201,1,0.356,0.1
fb7ea0082938fcb1cce5782c4c85d75e,238,2018-03-22 13:46:39,2018-03-22 13:46:39,1,27.79,27.79,161,68,10,8,12,9,2024-01-03 17:59:40.270468,2024-07-20 00:12:00.694293,240.8464014919068,2167.617613427161,0.9,1.5,6.8,198,5,0.409,0.1
fa90b2a9a8f5294a5c2fa9f7101e4e85,332,2018-04-20 11:13:43,2018-04-20 11:13:43,1,27.38,27.38,132,71,10,9,7,10,2024-01-01 14:41:18.588435,2024-07-22 21:10:26.283459,175.21534659575312,1752.1534659575311,1.0,0.7778,7.1,203,2,0.386,0.1
fcdb597e82074d5a0c89a0087d246332,229,2017-12-28 15:28:13,2017-12-28 15:28:13,1,29.1,29.1,244,70,10,10,9,9,2024-01-01 18:29:34.173146,2024-07-23 03:51:32.282651,214.20663104595025,1927.859679413552,0.9,0.9,7.0,203,2,0.416,0.1
ff3c7cdd41bc2a0f7b667df7951e9e93,449,2018-01-09 16:36:05,2018-01-09 16:36:05,1,31.38,31.38,232,73,10,15,10,8,2024-01-04 09:59:26.033706,2024-07-23 17:37:00.286221,172.00343851506506,1376.0275081205205,0.8,0.6667,7.3,201,1,0.43,0.1
f7015ee0a647cbe1b7ee001f57593548,516,2018-07-18 09:16:18,2018-07-18 09:16:18,1,22.79,22.79,43,70,10,9,8,7,2024-01-05 19:24:11.381023,2024-07-22 10:57:45.376497,280.09999622269805,1960.6999735588863,0.7,0.8889,7.0,198,2,0.326,0.1
f6a4e5319e3d15bbec63585801f441ac,998,2018-06-25 20:59:09,2018-06-25 20:59:09,1,22.39,22.39,65,72,10,11,13,6,2024-01-01 01:32:21.757024,2024-07-23 14:24:25.261127,280.2363129128724,1681.4178774772342,0.6,1.1818,7.2,204,1,0.311,0.1
f52b3f015381151212182228e3e1bd2f,674,2018-02-23 13:45:55,2018-02-23 13:45:55,1,20.03,20.03,188,68,10,8,13,7,2024-01-10 11:25:05.862538,2024-07-19 19:00:35.417136,316.31048107803883,2214.173367546272,0.7,1.625,6.8,191,5,0.295,0.1
fa8c2cfec9eecf82e7f3c3d2dfb0405b,827,2017-04-10 10:53:20,2017-04-10 10:53:20,1,27.64,27.64,507,70,10,6,11,9,2024-01-03 09:35:48.348585,2024-07-23 10:04:58.900075,225.48118176759783,2029.3306359083804,0.9,1.8333,7.0,202,2,0.395,0.1
fde3aeda04b95e203c93fd658b75f88f,692,2018-06-21 18:20:34,2018-06-21 18:20:34,1,30.7,30.7,69,65,10,6,10,12,2024-01-04 15:08:04.472988,2024-07-17 06:54:18.596922,198.2722933152859,2379.267519783431,1.2,1.6667,6.5,194,8,0.472,0.1
fe620e8f77c9a99d0f38a1809f785674,326,2018-07-13 19:29:32,2018-07-13 19:29:32,1,31.11,31.11,47,67,10,6,11,10,2024-01-03 21:34:05.431744,2024-07-12 16:27:52.653535,230.5766580911456,2305.766580911456,1.0,1.8333,6.7,190,12,0.464,0.1
fa456d6a84c63b41098ceb060829c8c3,325,2018-07-13 11:52:06,2018-07-13 11:52:06,1,27.69,27.69,48,69,10,12,7,7,2024-01-02 11:32:58.483341,2024-07-20 22:20:21.810891,301.6435188705581,2111.504632093907,0.7,0.5833,6.9,200,4,0.401,0.1
f8871d2a167b1a66c7489dbca6a77a8f,159,2018-03-03 18:16:14,2018-03-03 18:16:14,1,26.11,26.11,179,69,10,9,11,8,2024-01-02 02:09:41.717344,2024-07-19 16:47:56.472011,262.6189011623026,2100.951209298421,0.8,1.2222,6.9,199,5,0.378,0.1
fd2b82cf81dd79b66d1fdf331ae64a99,469,2018-08-12 17:16:32,2018-08-12 17:16:32,1,30.06,30.06,17,74,10,9,18,7,2024-01-02 11:29:22.455303,2024-07-22 04:19:09.871690,141.0730838597902,987.5115870185314,0.7,2.0,7.4,201,3,0.406,0.1
fdcf4139f50f370c91e8b8f33adde2a6,844,2017-10-11 15:47:38,2017-10-11 15:47:38,1,30.77,30.77,322,73,10,6,12,5,2024-01-01 06:41:51.573384,2024-07-23 02:32:14.213125,306.8712515519349,1534.3562577596745,0.5,2.0,7.3,203,2,0.422,0.1
f7418da0b5217827ec706c9c0cd8a886,284,2018-02-27 16:35:46,2018-02-27 16:35:46,1,25.0,25.0,183,71,10,9,12,6,2024-01-01 18:32:18.387412,2024-07-14 08:29:56.374268,305.5313827318226,1833.188296390936,0.6,1.3333,7.1,194,11,0.352,0.1
fb25e8d76dcf97d168111563a8b7e4a3,874,2018-02-20 09:18:56,2018-02-20 09:18:56,1,28.62,28.62,191,71,10,11,11,8,2024-01-01 23:16:01.023219,2024-07-23 14:58:00.447423,242.56506708757377,1940.52053670059,0.8,1.0,7.1,203,1,0.403,0.1
f9d4a283e4f19a47b64f95a3235d0a5c,903,2018-02-01 14:05:22,2018-02-01 14:05:22,1,27.75,27.75,210,68,10,14,7,9,2024-01-02 20:30:58.229936,2024-07-18 19:06:46.582898,257.0982428764524,2313.8841858880714,0.9,0.5,6.8,197,6,0.408,0.1
f4d97980914a31b67c98665273c3b55d,537,2017-12-25 16:14:32,2017-12-25 16:14:32,1,21.43,21.43,247,70,10,9,13,9,2024-01-03 22:59:55.777708,2024-07-23 03:05:11.035785,228.2336581376985,2054.1029232392866,0.9,1.4444,7.0,201,2,0.306,0.1
f4a4a12430e3dd14770e4e52866b11db,564,2017-12-13 10:57:49,2017-12-13 10:57:49,1,21.08,21.08,260,71,10,15,13,7,2024-01-02 19:34:50.044893,2024-07-23 15:46:46.581590,274.8356687245265,1923.8496810716852,0.7,0.8667,7.1,202,1,0.297,0.1
f9fec2635f5a52cfd3ca2d3174fdfc16,398,2018-02-18 08:27:33,2018-02-18 08:27:33,1,27.85,27.85,193,69,10,10,8,10,2024-01-02 09:16:48.115512,2024-07-14 19:28:55.237614,217.87086488072137,2178.7086488072136,1.0,0.8,6.9,194,10,0.404,0.1
ffedff0547d809c90c05c2691c51f9b7,124,2017-03-30 14:50:26,2017-03-30 14:50:26,1,32.42,32.42,518,73,10,10,11,6,2024-01-16 01:54:53.897293,2024-07-21 23:04:38.824693,241.07812370475725,1446.4687422285435,0.6,1.1,7.3,187,3,0.444,0.1
fc5f419c39af3dfa32edecf16207a41b,549,2017-09-22 20:47:22,2017-09-22 20:47:22,1,30.0,30.0,341,73,10,16,14,7,2024-01-02 06:30:34.140984,2024-07-24 07:10:03.507686,219.7923845270724,1538.5466916895066,0.7,0.875,7.3,204,1,0.411,0.1
ff7a3ac150687b7ec36776d06327c576,208,2018-08-04 20:42:37,2018-08-04 20:42:37,1,32.33,32.33,25,72,10,9,13,7,2024-01-02 13:26:10.394674,2024-07-22 04:02:09.530849,239.2348108650609,1674.6436760554263,0.7,1.4444,7.2,201,3,0.449,0.1
fbb8b4e196ec6cae904ac8fd4ad2168d,828,2017-03-26 16:11:09,2017-03-26 16:11:09,1,29.51,29.51,521,69,10,12,7,7,2024-01-01 09:46:23.912957,2024-07-21 17:11:13.134641,318.17412413383784,2227.218868936865,0.7,0.5833,6.9,202,3,0.428,0.1
f6b5eea17ba0d755e5da7a7ef5f37180,474,2017-05-02 12:48:09,2017-05-02 12:48:09,1,24.94,24.94,485,70,10,12,12,8,2024-01-03 18:41:16.039328,2024-07-19 21:42:41.161113,258.9448680948308,2071.5589447586462,0.8,1.0,7.0,198,5,0.356,0.1
f5b3798ad9cab199ea4200733fd78040,839,2018-03-18 18:21:20,2018-03-18 18:21:20,1,23.29,23.29,164,72,10,8,17,6,2024-01-05 19:09:09.858574,2024-07-20 22:38:45.601795,299.16673776109104,1795.0004265665464,0.6,2.125,7.2,197,4,0.323,0.1
f9a19bbde55fdbb899189f8c71272570,871,2018-01-04 08:58:51,2018-01-04 08:58:51,1,27.8,27.8,238,73,10,9,9,8,2024-01-08 21:11:47.583505,2024-07-24 01:31:39.970649,201.6169051650512,1612.9352413204097,0.8,1.0,7.3,197,1,0.381,0.1
fcccbc352ce6661330985bb405e17c5c,860,2018-07-08 11:32:41,2018-07-08 11:32:41,1,30.69,30.69,53,66,10,11,8,9,2024-01-01 06:14:43.083883,2024-07-19 15:11:12.387831,271.3504749903287,2442.154274912958,0.9,0.7273,6.6,200,5,0.465,0.1
f97e22610df0ef17c41cf7f3739420da,678,2017-08-25 18:09:40,2017-08-25 18:09:40,1,28.0,28.0,369,67,10,8,9,11,2024-01-04 15:21:29.060324,2024-07-23 15:05:57.130636,217.87480137738777,2396.622815151265,1.1,1.125,6.7,200,1,0.418,0.1
feb5c47a617972ee276d95775a34d494,785,2017-06-24 11:57:01,2017-06-24 11:57:01,1,32.1,32.1,432,74,10,11,11,5,2024-01-04 21:18:02.922595,2024-07-23 15:50:28.487813,284.1785933632947,1420.8929668164735,0.5,1.0,7.4,200,1,0.434,0.1
f5b34e3a92b01f98639900fb430f647f,956,2017-12-27 22:25:15,2017-12-27 22:25:15,1,24.02,24.02,245,75,10,16,9,5,2024-01-01 03:09:06.147648,2024-07-21 08:41:26.926231,154.7328915191741,773.6644575958705,0.5,0.5625,7.5,202,4,0.32,0.1
fcd1b3631dfdcc9d196732a828830c29,686,2017-12-10 13:46:15,2017-12-10 13:46:15,1,30.97,30.97,263,74,10,17,12,6,2024-01-07 14:16:40.099452,2024-07-24 08:07:40.408626,231.5154914467839,1389.092948680703,0.6,0.7059,7.4,198,1,0.419,0.1
fbab43d9deb62df26f3b5b52f5abf48a,915,2017-11-02 18:41:53,2017-11-02 18:41:53,1,30.0,30.0,300,67,10,10,6,9,2024-01-01 05:27:40.895622,2024-07-21 11:56:49.323510,268.0358391178121,2412.3225520603087,0.9,0.6,6.7,202,3,0.448,0.1
f4d127bdfb7220ca6326d3420b52446a,133,2018-07-08 20:39:35,2018-07-08 20:39:35,1,22.7,22.7,52,68,10,11,7,9,2024-01-03 07:34:39.443197,2024-07-19 10:22:30.909477,254.3142021746833,2288.8278195721496,0.9,0.6364,6.8,198,5,0.334,0.1
f54dd65fcb08733a27eb06c09bae39c2,969,2018-02-19 23:48:49,2018-02-19 23:48:49,1,23.78,23.78,191,68,10,6,10,8,2024-01-02 18:23:46.252816,2024-07-24 03:54:40.608153,295.5831027785661,2364.664822228529,0.8,1.6667,6.8,203,1,0.35,0.1
f2dbc713948bf46238ef34c068dd6295,914,2018-05-11 19:44:32,2018-05-11 19:44:32,1,19.21,19.21,110,71,10,13,16,10,2024-01-04 01:51:43.595893,2024-07-22 06:10:36.866964,202.14669144862248,2021.4669144862248,1.0,1.2308,7.1,200,3,0.271,0.1
f9fd88cbf7517eaaa81dfd3250d36014,488,2017-04-27 15:54:24,2017-04-27 15:54:24,1,28.77,28.77,489,71,10,10,7,10,2024-01-02 20:48:32.130079,2024-07-22 03:47:53.331465,195.8599596318026,1958.599596318026,1.0,0.7,7.1,201,3,0.405,0.1
f5a5b725532096dfd2b144adfa62b6ff,203,2017-07-02 15:51:01,2017-07-02 15:51:01,1,24.6,24.6,423,71,10,19,6,8,2024-01-03 12:06:19.845722,2024-07-23 11:10:23.107191,237.28453382368684,1898.2762705894947,0.8,0.3158,7.1,201,1,0.346,0.1
fceab0ea1003563686037d3ac74081e8,160,2017-12-19 20:39:43,2017-12-19 20:39:43,1,31.38,31.38,253,66,10,12,8,8,2024-01-09 15:07:36.961819,2024-07-21 16:10:43.819000,306.66540852762154,2453.3232682209723,0.8,0.6667,6.6,194,3,0.475,0.1
fe409671afa7d27f0810554c923fc840,351,2018-05-14 19:18:11,2018-05-14 19:18:11,1,32.13,32.13,107,71,10,8,10,9,2024-01-01 15:25:54.476442,2024-07-20 21:23:53.918914,215.9522250062276,1943.5700250560485,0.9,1.25,7.1,201,4,0.453,0.1
f620a1ac071a4759d296a339735307ef,367,2017-11-09 22:44:06,2017-11-09 22:44:06,1,25.5,25.5,293,64,10,6,9,11,2024-01-07 04:35:59.226030,2024-07-22 12:53:16.477669,232.08486961963,2552.93356581593,1.1,1.5,6.4,197,2,0.398,0.1
fbaeb8c818b319f15bc3123590fdbb08,377,2018-01-22 11:59:21,2018-01-22 11:59:21,1,30.24,30.24,220,69,10,10,13,8,2024-01-01 18:59:48.009124,2024-07-19 19:07:11.226478,280.94994768487203,2247.599581478976,0.8,1.3,6.9,200,5,0.438,0.1
f9315af231753f4f088d7f7b4f38d625,884,2018-06-03 16:52:26,2018-06-03 16:52:26,1,28.13,28.13,87,68,10,10,8,10,2024-01-01 23:48:26.438469,2024-07-23 12:36:33.175744,240.72236192251847,2407.223619225185,1.0,0.8,6.8,203,1,0.414,0.1
f9234780901be852eef63a5750e73e0f,483,2018-01-15 15:35:27,2018-01-15 15:35:27,1,28.17,28.17,226,67,10,9,3,11,2024-01-05 12:03:15.917058,2024-07-22 11:21:13.808021,223.1730875946854,2454.9039635415397,1.1,0.3333,6.7,198,2,0.42,0.1
fc13e33242b4f5a32f001a9d5873b880,840,2017-03-01 22:43:47,2017-03-01 22:43:47,1,30.95,30.95,546,74,10,10,9,9,2024-01-02 09:12:15.644100,2024-07-21 06:19:37.737591,170.31716085581897,1532.8544477023706,0.9,0.9,7.4,200,4,0.418,0.1
f894f5fb7fd28fb5ccacd748bab03613,268,2018-03-19 10:06:24,2018-03-19 10:06:24,1,27.79,27.79,164,68,10,10,10,10,2024-01-01 00:46:34.194085,2024-07-21 19:49:02.184990,236.64241690765328,2366.424169076533,1.0,1.0,6.8,202,3,0.409,0.1
fc1bc473b3506bf107744bfdba070cb2,42,2017-08-21 22:39:43,2017-08-21 22:39:43,1,31.0,31.0,373,71,10,13,10,9,2024-01-01 21:09:42.537884,2024-07-22 16:18:50.862142,215.5995432592389,1940.3958893331503,0.9,0.7692,7.1,202,2,0.437,0.1
fc5ece674dd332ce15465d90145735f6,287,2018-01-04 10:06:33,2018-01-04 10:06:33,1,31.14,31.14,238,72,10,10,11,6,2024-01-01 08:27:41.094719,2024-07-23 14:46:20.751173,307.2946064156534,1843.7676384939205,0.6,1.1,7.2,204,1,0.432,0.1
ff269897083847aeed2570d03fabdafa,569,2017-12-28 13:08:49,2017-12-28 13:08:49,1,32.77,32.77,245,68,10,12,3,9,2024-01-02 13:27:40.370313,2024-07-24 06:15:24.676513,267.8094430179624,2410.2849871616613,0.9,0.25,6.8,203,1,0.482,0.1
f6125126569b04bd17e84c0c6207ef76,281,2018-08-07 17:27:03,2018-08-07 17:27:03,1,25.78,25.78,22,68,10,6,11,10,2024-01-09 08:27:16.954607,2024-07-21 06:26:27.960355,238.50005884962036,2385.000588496204,1.0,1.8333,6.8,193,4,0.379,0.1
f7e8590591bc95bf247598c854a2b599,533,2017-10-16 14:18:43,2017-10-16 14:18:43,1,27.68,27.68,318,75,10,11,11,6,2024-01-08 13:03:21.184804,2024-07-21 06:28:52.403747,195.1199181427527,1170.7195088565163,0.6,1.0,7.5,194,4,0.369,0.1
f754725dc3ae7829e913f88cbf2177c8,950,2018-05-16 23:10:39,2018-05-16 23:10:39,1,27.27,27.27,105,74,10,8,12,8,2024-01-01 18:46:22.654362,2024-07-24 03:20:21.739695,199.19718546228057,1593.5774836982446,0.8,1.5,7.4,204,1,0.369,0.1
f67322f65afaf144137b6abdb65c16d6,870,2018-02-13 10:09:39,2018-02-13 10:09:39,1,26.35,26.35,198,74,10,11,17,7,2024-01-01 18:36:20.541311,2024-07-23 12:52:31.292160,227.24369874689265,1590.7058912282484,0.7,1.5455,7.4,203,1,0.356,0.1
fa3252e1b283ad5fe9d5d43a4a234900,366,2017-02-11 18:42:33,2017-02-11 18:42:33,1,29.62,29.62,564,70,10,9,11,10,2024-01-01 20:16:43.518987,2024-07-19 13:03:31.643796,219.94044545789447,2199.4044545789448,1.0,1.2222,7.0,199,5,0.423,0.1
f3a5211e8c9c9b9c682929339d3c8ab7,763,2018-08-15 12:58:34,2018-08-15 12:58:34,1,22.29,22.29,15,75,10,14,12,7,2024-01-02 03:23:08.610022,2024-07-23 09:02:15.283608,188.78816969738597,1321.5171878817016,0.7,0.8571,7.5,203,2,0.297,0.1
f9cf2a1cb2ea5a6ad89011733b2725aa,587,2017-08-21 23:07:14,2017-08-21 23:07:14,1,29.34,29.34,373,75,10,13,8,5,2024-01-02 09:09:49.058039,2024-07-16 19:13:17.332145,258.9471600109605,1294.7358000548024,0.5,0.6154,7.5,196,8,0.391,0.1
f84489387ae0ef5acd5c8f3b9b695c3f,255,2018-08-01 12:52:42,2018-08-01 12:52:42,1,27.88,27.88,29,72,10,20,2,6,2024-01-06 12:25:01.883180,2024-07-21 03:24:05.816060,316.5055388248129,1899.0332329488772,0.6,0.1,7.2,196,4,0.387,0.1
fb8b9c8f55411c927b6584f60d9cbbda,75,2018-08-06 15:03:53,2018-08-06 15:03:53,1,30.82,30.82,23,67,10,8,12,9,2024-01-01 12:37:44.061696,2024-07-18 07:58:01.013298,279.32214344245506,2513.8992909820954,0.9,1.5,6.7,198,7,0.46,0.1
f2aebf52e9bb0654f3c31b371a77802a,145,2017-05-25 10:58:17,2017-05-25 10:58:17,1,20.84,20.84,462,73,10,13,6,8,2024-01-02 11:46:10.282114,2024-07-23 22:07:36.501887,210.8676802523468,1686.941442018774,0.8,0.4615,7.3,203,1,0.285,0.1
f9450933d6ac3c10355fced7d686b473,279,2017-04-07 14:21:11,2017-04-07 14:21:11,1,28.86,28.86,510,73,10,12,11,7,2024-01-03 14:02:10.262518,2024-07-23 03:58:08.938545,246.487576381835,1725.413034672845,0.7,0.9167,7.3,201,2,0.395,0.1
ff4050535c1351cd0b834ccf1c9d07f1,993,2017-03-02 07:28:36,2017-03-02 07:28:36,1,33.1,33.1,546,73,10,8,8,9,2024-01-01 05:23:38.586253,2024-07-18 08:23:36.327529,207.4253839910824,1866.8284559197411,0.9,1.0,7.3,199,7,0.453,0.1
fd0e843308b676214ea30ea480295e3e,551,2017-02-19 11:03:43,2017-02-19 11:03:43,1,31.8,31.8,557,71,10,10,9,8,2024-01-04 16:33:11.953970,2024-07-23 05:55:50.169518,265.73870919247565,2125.909673539805,0.8,0.9,7.1,200,2,0.448,0.1
f549c2fde039497e3f561ce39ffb41c0,146,2018-07-07 23:41:08,2018-07-07 23:41:08,1,25.39,25.39,53,71,10,11,11,11,2024-01-03 18:15:47.436549,2024-07-22 11:41:15.984322,185.247442159075,2037.721863749825,1.1,1.0,7.1,200,2,0.358,0.1
fd78bd771ac15e7d3f175d0b7b14647a,784,2018-06-11 13:15:42,2018-06-11 13:15:42,1,32.23,32.23,80,67,10,10,11,11,2024-01-05 04:06:30.666550,2024-07-22 19:37:59.169312,233.5357472705236,2568.89321997576,1.1,1.1,6.7,199,2,0.481,0.1
fccbcc554ea15c18c3a0d06f7e4f2bd7,703,2018-06-18 20:19:18,2018-06-18 20:19:18,1,31.89,31.89,72,64,10,7,9,10,2024-01-02 22:20:51.799575,2024-07-19 23:07:01.531844,268.24161924579266,2682.4161924579266,1.0,1.2857,6.4,199,5,0.498,0.1
f362efb7a720cb6e29d93e4e1248dce1,897,2018-01-06 12:28:22,2018-01-06 12:28:22,1,22.45,22.45,236,63,10,8,12,13,2024-01-08 01:04:21.383585,2024-07-12 03:37:08.467613,209.8433080366337,2727.9630044762384,1.3,1.5,6.3,186,13,0.356,0.1
fd85a7641130055820c8a06a919729e0,190,2018-05-14 11:38:11,2018-05-14 11:38:11,1,32.38,32.38,108,73,10,13,14,7,2024-01-02 21:31:44.484629,2024-07-24 02:12:07.000432,248.39084556808248,1738.7359189765773,0.7,1.0769,7.3,203,1,0.444,0.1
facc087c068e6e5424422d532c1cf738,712,2017-11-26 10:56:08,2017-11-26 10:56:08,1,30.66,30.66,277,72,10,13,8,7,2024-01-02 20:34:16.697208,2024-07-23 23:14:24.222408,285.1450904708613,1996.015633296029,0.7,0.6154,7.2,203,1,0.426,0.1
f5a6ec046a795e53329258d7f02feb11,80,2018-01-19 17:07:24,2018-01-19 17:07:24,1,26.35,26.35,222,65,10,9,8,13,2024-01-03 03:01:35.475932,2024-07-15 19:52:03.387556,204.52880636984875,2658.874482808034,1.3,0.8889,6.5,194,9,0.405,0.1
f783df68ff9e4bf9c167cdb841bba42d,476,2018-06-30 16:53:47,2018-06-30 16:53:47,1,27.79,27.79,60,72,10,10,7,10,2024-01-01 06:19:32.970957,2024-07-22 14:13:47.659514,197.29963236134185,1972.9963236134183,1.0,0.7,7.2,203,2,0.386,0.1
f51845e17fd02051525dd5d76de40ee2,652,2018-05-17 14:31:50,2018-05-17 14:31:50,1,25.79,25.79,105,62,10,13,7,11,2024-01-12 19:59:00.604878,2024-07-24 02:15:59.134793,253.37612151620576,2787.137336678264,1.1,0.5385,6.2,193,1,0.416,0.1
fb05684961656c39c375d6ad8608d579,649,2018-05-10 10:45:00,2018-05-10 10:45:00,1,31.11,31.11,112,72,10,16,8,7,2024-01-05 11:54:55.067444,2024-07-23 16:45:30.725155,287.6502449719759,2013.5517148038311,0.7,0.5,7.2,200,1,0.432,0.1
fa5575f71720ffde45dfe4d4b35f4211,262,2017-12-14 13:29:50,2017-12-14 13:29:50,1,30.44,30.44,259,74,10,9,13,8,2024-01-02 01:22:09.073295,2024-07-23 04:25:29.311714,198.6111410660357,1588.8891285282857,0.8,1.4444,7.4,203,2,0.411,0.1
f2e48e534a839b28b599e1e54ee29747,252,2017-03-02 20:27:22,2017-03-02 20:27:22,1,22.39,22.39,545,70,10,15,10,12,2024-01-01 11:12:27.283750,2024-07-17 23:02:05.146973,190.77168502792625,2289.260220335115,1.2,0.6667,7.0,198,7,0.32,0.1
f8c35b14155dbda48c971aadbdbc7a27,493,2018-07-03 18:26:24,2018-07-03 18:26:24,1,29.22,29.22,57,73,10,8,10,10,2024-01-01 06:03:23.272007,2024-07-20 01:33:21.348444,185.1659288254663,1851.659288254663,1.0,1.25,7.3,200,5,0.4,0.1
ff3ae96c88f8dfaeffdbd0af958d8dff,947,2017-08-13 22:11:21,2017-08-13 22:11:21,1,33.75,33.75,381,65,10,9,14,10,2024-01-03 12:22:55.358938,2024-07-24 06:14:23.028938,271.89724343096816,2718.9724343096814,1.0,1.5556,6.5,202,1,0.519,0.1
f55ac7a3b459035c7a6e67c863cdcf5a,620,2018-05-25 06:19:37,2018-05-25 06:19:37,1,26.45,26.45,97,72,10,12,10,8,2024-01-05 06:40:28.145039,2024-07-21 18:43:44.322872,252.1339822943086,2017.0718583544688,0.8,0.8333,7.2,198,3,0.367,0.1
fbd9ff8bb30d8d02120784083b181d22,440,2017-12-10 17:47:21,2017-12-10 17:47:21,1,31.77,31.77,262,73,10,10,13,7,2024-01-01 23:42:42.948066,2024-07-23 08:07:02.273786,264.7020366161853,1852.9142563132973,0.7,1.3,7.3,203,2,0.435,0.1
f10dcb527dc33835e4762d61d618c96e,89,2018-02-16 15:38:29,2018-02-16 15:38:29,1,19.33,19.33,194,68,10,9,5,10,2024-01-07 10:04:00.815048,2024-07-14 17:53:42.972497,249.2559928365464,2492.559928365464,1.0,0.5556,6.8,189,10,0.284,0.1
ffde9f4d5007c6675904e26947ba4538,228,2018-06-12 02:17:21,2018-06-12 02:17:21,1,34.13,34.13,79,72,10,12,9,9,2024-01-03 07:17:31.746789,2024-07-20 14:18:15.927200,220.2691041508532,1982.421937357679,0.9,0.75,7.2,199,4,0.474,0.1
fecfa69b67c430f75008d8405b084e3a,622,2018-01-25 12:34:34,2018-01-25 12:34:34,1,33.72,33.72,217,74,10,11,18,10,2024-01-01 11:36:10.896611,2024-07-24 04:20:32.306410,170.2209705757309,1702.209705757309,1.0,1.6364,7.4,204,1,0.456,0.1
f62f0994e80e904a9f70e1a7fe8c0b60,981,2017-04-08 17:17:30,2017-04-08 17:17:30,1,27.62,27.62,508,71,10,9,16,8,2024-01-11 11:40:23.669014,2024-07-16 15:20:26.834166,285.0086770007046,2280.069416005637,0.8,1.7778,7.1,187,8,0.389,0.1
f4e4f6d079813f9bfe45dc60f1468bb2,729,2017-07-30 10:07:29,2017-07-30 10:07:29,1,26.44,26.44,396,69,10,10,15,7,2024-01-01 10:44:10.560707,2024-07-20 12:03:47.934088,352.84505120923586,2469.915358464651,0.7,1.5,6.9,201,4,0.383,0.1
f64d1d687126db288452aef6b25aad93,104,2018-01-07 13:52:17,2018-01-07 13:52:17,1,27.75,27.75,235,74,10,7,20,9,2024-01-01 14:12:35.759863,2024-07-20 10:26:11.280256,178.5432515629229,1606.8892640663062,0.9,2.8571,7.4,200,4,0.375,0.1
f6b8ade30e1badff12a6401359092416,688,2018-01-23 13:47:35,2018-01-23 13:47:35,1,27.97,27.97,219,71,10,11,8,9,2024-01-02 10:07:35.450760,2024-07-24 09:21:08.889919,250.02297467908224,2250.20677211174,0.9,0.7273,7.1,203,1,0.394,0.1
f41158f81744cfd80d1f65c0f2915d35,99,2018-03-04 21:58:12,2018-03-04 21:58:12,1,25.65,25.65,178,70,10,12,6,9,2024-01-01 00:34:46.516424,2024-07-24 09:30:25.715375,257.314272627102,2315.828453643918,0.9,0.5,7.0,205,1,0.366,0.1
f6d542c63daee6bf582e288e075a8f32,138,2017-11-07 14:16:21,2017-11-07 14:16:21,1,28.09,28.09,296,69,10,6,8,12,2024-01-01 03:30:46.559276,2024-07-24 05:00:48.735133,202.82359898244087,2433.8831877892903,1.2,1.3333,6.9,205,1,0.407,0.1
fdd867c6eeeb99e91852bab40a68f6a4,832,2018-07-20 15:02:03,2018-07-20 15:02:03,1,33.22,33.22,40,76,10,14,13,6,2024-01-05 02:07:10.982835,2024-07-23 03:44:12.385291,208.0276447739316,1248.1658686435896,0.6,0.9286,7.6,200,2,0.437,0.1
faee0f6f040f31e9e064d25557c25fa3,291,2017-08-22 13:01:24,2017-08-22 13:01:24,1,31.75,31.75,373,68,10,12,11,9,2024-01-03 01:32:35.504938,2024-07-17 17:56:33.629930,286.1728476403994,2575.555628763595,0.9,0.9167,6.8,196,7,0.467,0.1
f13008d4763602576f19982d96aaf0b1,782,2018-01-08 14:16:01,2018-01-08 14:16:01,1,21.1,21.1,234,73,10,8,6,9,2024-01-05 10:16:57.776029,2024-07-24 09:41:11.623478,218.00170558867933,1962.0153502981136,0.9,0.75,7.3,200,1,0.289,0.1
ffa8c46ffe06ca740ae232f5966c5a01,726,2017-07-16 20:38:03,2017-07-16 20:38:03,1,34.53,34.53,409,76,10,10,16,7,2024-01-03 14:41:53.136256,2024-07-24 07:07:56.250305,182.5243760877913,1277.670632614539,0.7,1.6,7.6,202,1,0.454,0.1
f47271b97e3c762367285b497686a3b8,72,2018-07-19 12:28:15,2018-07-19 12:28:15,1,26.36,26.36,42,75,10,14,12,7,2024-01-05 09:32:40.935739,2024-07-23 07:57:37.260474,201.28251812086785,1408.9776268460748,0.7,0.8571,7.5,199,2,0.351,0.1
